Average Domestic Airline Itinerary Fares By Origin City for Q1 2011 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
1,LAX,Los Angeles International,Los Angeles,CA,378.55,513.37," 1,204,082 ",,,,,,,,,,,
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,388.95,527.48," 998,248 ",,,,,,,,,,,
3,DEN,Denver International,Denver,CO,315.92,428.45," 990,155 ",,,,,,,,,,,
4,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,360.27,488.59," 951,353 ",,,,,,,,,,,
5,EWR,Newark Liberty International,Newark,NJ,469.82,637.16," 844,385 ",,,,,,,,,,,
6,BOS,Logan International,Boston,MA,347.38,471.11," 832,670 ",,,,,,,,,,,
7,SEA,Seattle/Tacoma International,Seattle,WA,345.20,468.14," 815,080 ",,,,,,,,,,,
8,MCO,Orlando International,Orlando,FL,267.39,362.63," 809,938 ",,,,,,,,,,,
9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,431.15,584.71," 781,899 ",,,,,,,,,,,
10,PHX,Phoenix Sky Harbor International,Phoenix,AZ,321.10,435.47," 753,870 ",,,,,,,,,,,
11,SFO,San Francisco International,San Francisco,CA,386.31,523.90," 745,559 ",,,,,,,,,,,
12,JFK,John F. Kennedy International,New York-JFK,NY,383.18,519.65," 692,687 ",,,,,,,,,,,
13,LAS,Harry Reid International,Las Vegas,NV,274.12,371.75," 687,806 ",,,,,,,,,,,
14,LGA,LaGuardia,New York-La Guardia,NY,348.99,473.28," 672,207 ",,,,,,,,,,,
15,MSP,Minneapolis-St Paul International,Minneapolis,MN,413.21,560.38," 592,925 ",,,,,,,,,,,
16,PHL,Philadelphia International,Philadelphia,PA,366.03,496.40," 553,118 ",,,,,,,,,,,
17,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,476.60,646.35," 551,714 ",,,,,,,,,,,
18,SAN,San Diego International,San Diego,CA,333.59,452.40," 530,752 ",,,,,,,,,,,
19,DTW,Detroit Metro Wayne County,Detroit,MI,363.51,492.98," 526,777 ",,,,,,,,,,,
20,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,269.49,365.47," 524,862 ",,,,,,,,,,,
21,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,378.22,512.93," 488,036 ",,,,,,,,,,,
22,TPA,Tampa International,Tampa,FL,306.13,415.16," 480,514 ",,,,,,,,,,,
23,MIA,Miami International,Miami,FL,372.79,505.56," 478,823 ",,,,,,,,,,,
24,AUS,Austin - Bergstrom International,Austin,TX,359.22,487.15," 453,572 ",,,,,,,,,,,
25,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,304.15,412.47," 442,456 ",,,,,,,,,,,
26,PDX,Portland International,Portland,OR,353.33,479.18," 400,840 ",,,,,,,,,,,
27,SLC,Salt Lake City International,Salt Lake City,UT,374.69,508.14," 400,695 ",,,,,,,,,,,
28,BNA,Nashville International,Nashville,TN,350.70,475.60," 387,230 ",,,,,,,,,,,
29,CLT,Charlotte Douglas International,Charlotte,NC,392.01,531.62," 372,212 ",,,,,,,,,,,
30,SMF,Sacramento International,Sacramento,CA,317.09,430.03," 339,569 ",,,,,,,,,,,
31,RDU,Raleigh-Durham International,Raleigh/Durham,NC,325.29,441.14," 327,718 ",,,,,,,,,,,
32,MDW,Chicago Midway International,Chicago-Midway,IL,298.07,404.23," 320,449 ",,,,,,,,,,,
33,HNL,Daniel K Inouye International,Honolulu,HI,326.56,442.86," 312,069 ",,,,,,,,,,,
34,STL,St Louis Lambert International,St. Louis,MO,331.76,449.92," 290,937 ",,,,,,,,,,,
35,SJC,Norman Y. Mineta San Jose International,San Jose,CA,299.64,406.37," 284,602 ",,,,,,,,,,,
36,OAK,Metro Oakland International,Oakland,CA,275.57,373.71," 272,223 ",,,,,,,,,,,
37,DAL,Dallas Love Field,Dallas-Love Field,TX,273.19,370.50," 268,490 ",,,,,,,,,,,
38,SNA,John Wayne Airport-Orange County,Santa Ana,CA,336.92,456.92," 265,267 ",,,,,,,,,,,
39,MCI,Kansas City International,Kansas City,MO,330.80,448.62," 262,674 ",,,,,,,,,,,
40,MSY,Louis Armstrong New Orleans International,New Orleans,LA,325.31,441.18," 258,635 ",,,,,,,,,,,
41,CLE,Cleveland-Hopkins International,Cleveland,OH,407.59,552.75," 256,332 ",,,,,,,,,,,
42,IAD,Washington Dulles International,Washington-Dulles,DC,464.57,630.03," 253,348 ",,,,,,,,,,,
43,IND,Indianapolis International,Indianapolis,IN,332.50,450.92," 251,793 ",,,,,,,,,,,
44,SJU,Luis Munoz Marin International,San Juan,PR,325.22,441.05," 243,172 ",,,,,,,,,,,
45,SAT,San Antonio International,San Antonio,TX,346.25,469.58," 241,700 ",,,,,,,,,,,
46,PIT,Pittsburgh International,Pittsburgh,PA,323.13,438.21," 233,411 ",,,,,,,,,,,
47,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,465.75,631.63," 228,128 ",,,,,,,,,,,
48,CMH,John Glenn Columbus International,Columbus,OH,333.72,452.58," 213,465 ",,,,,,,,,,,
49,HOU,William P Hobby,Houston-Hobby,TX,299.12,405.66," 207,837 ",,,,,,,,,,,
50,RSW,Southwest Florida International,Fort Myers,FL,276.85,375.46," 200,474 ",,,,,,,,,,,
51,BDL,Bradley International,Hartford,CT,364.70,494.59," 183,949 ",,,,,,,,,,,
52,ONT,Ontario International,Ontario,CA,308.67,418.61," 170,319 ",,,,,,,,,,,
53,JAX,Jacksonville International,Jacksonville,FL,328.05,444.89," 169,662 ",,,,,,,,,,,
54,MKE,General Mitchell International,Milwaukee,WI,280.78,380.78," 164,464 ",,,,,,,,,,,
55,BUR,Bob Hope,Burbank,CA,266.38,361.25," 160,987 ",,,,,,,,,,,
56,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,305.23,413.95," 157,443 ",,,,,,,,,,,
57,OMA,Eppley Airfield,Omaha,NE,349.08,473.41," 128,152 ",,,,,,,,,,,
58,MEM,Memphis International,Memphis,TN,453.73,615.34," 124,614 ",,,,,,,,,,,
59,RIC,Richmond International,Richmond,VA,377.97,512.59," 124,059 ",,,,,,,,,,,
60,BOI,Boise Air Terminal,Boise,ID,339.13,459.91," 123,162 ",,,,,,,,,,,
61,CHS,Charleston AFB/International,Charleston,SC,459.56,623.24," 122,207 ",,,,,,,,,,,
62,BUF,Buffalo Niagara International,Buffalo,NY,309.97,420.37," 121,735 ",,,,,,,,,,,
63,ORF,Norfolk International,Norfolk,VA,384.73,521.75," 117,993 ",,,,,,,,,,,
64,ABQ,Albuquerque International Sunport,Albuquerque,NM,336.38,456.19," 117,060 ",,,,,,,,,,,
65,OGG,Kahului Airport,Kahului,HI,254.03,344.50," 113,378 ",,,,,,,,,,,
66,ELP,El Paso International,El Paso,TX,355.97,482.75," 113,101 ",,,,,,,,,,,
67,GRR,Gerald R. Ford International,Grand Rapids,MI,380.26,515.69," 108,941 ",,,,,,,,,,,
68,OKC,Will Rogers World,Oklahoma City,OK,389.54,528.28," 107,989 ",,,,,,,,,,,
69,SDF,Louisville Muhammad Ali International,Louisville,KY,371.58,503.92," 106,632 ",,,,,,,,,,,
70,ANC,Ted Stevens Anchorage International,Anchorage,AK,586.36,795.20," 105,666 ",,,,,,,,,,,
71,GEG,Spokane International,Spokane,WA,327.24,443.79," 104,809 ",,,,,,,,,,,
72,RNO,Reno/Tahoe International,Reno,NV,306.68,415.90," 100,069 ",,,,,,,,,,,
73,PVD,Rhode Island Tf Green International,Providence,RI,330.74,448.54," 96,518 ",,,,,,,,,,,
74,TUS,Tucson International,Tucson,AZ,345.98,469.21," 90,011 ",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,412.62,559.58," 86,426 ",,,,,,,,,,,
76,LGB,Long Beach Airport,Long Beach,CA,216.22,293.23," 85,454 ",,,,,,,,,,,
77,TUL,Tulsa International,Tulsa,OK,393.07,533.06," 80,986 ",,,,,,,,,,,
78,SYR,Syracuse Hancock International,Syracuse,NY,394.07,534.42," 79,344 ",,,,,,,,,,,
79,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,303.84,412.06," 78,452 ",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,401.09,543.94," 78,345 ",,,,,,,,,,,
81,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,382.60,518.87," 75,675 ",,,,,,,,,,,
82,SAV,Savannah/Hilton Head International,Savannah,GA,459.28,622.86," 74,039 ",,,,,,,,,,,
83,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,335.11,454.47," 72,280 ",,,,,,,,,,,
84,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,254.03,344.51," 67,891 ",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,448.54,608.30," 64,333 ",,,,,,,,,,,
86,MYR,Myrtle Beach International,Myrtle Beach,SC,300.65,407.72," 62,925 ",,,,,,,,,,,
87,PNS,Pensacola International,Pensacola,FL,388.51,526.89," 60,511 ",,,,,,,,,,,
88,GSP,Greenville-Spartanburg International,Greer,SC,406.79,551.67," 59,223 ",,,,,,,,,,,
89,COS,City of Colorado Springs Municipal,Colorado Springs,CO,409.32,555.11," 58,992 ",,,,,,,,,,,
90,HPN,Westchester County,White Plains,NY,323.25,438.38," 58,461 ",,,,,,,,,,,
91,LIH,Lihue Airport,Lihue,HI,229.83,311.69," 58,367 ",,,,,,,,,,,
92,FAT,Fresno Yosemite International,Fresno,CA,377.72,512.25," 57,786 ",,,,,,,,,,,
93,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,390.94,530.17," 56,757 ",,,,,,,,,,,
94,MSN,Dane County Regional-Truax Field,Madison,WI,429.08,581.90," 55,194 ",,,,,,,,,,,
95,PWM,Portland International Jetport,Portland,ME,361.92,490.82," 54,716 ",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,403.61,547.36," 52,936 ",,,,,,,,,,,
97,BZN,Bozeman Yellowstone International,Bozeman,MT,433.15,587.42," 50,546 ",,,,,,,,,,,
98,SFB,Orlando Sanford International,Sanford,FL,128.82,174.70," 47,740 ",,,,,,,,,,,
99,PIE,St Pete Clearwater International,St. Petersburg,FL,134.75,182.75," 47,279 ",,,,,,,,,,,
100,AVL,Asheville Regional,Asheville,NC,392.99,532.95," 46,964 ",,,,,,,,,,,
101,XNA,Northwest Arkansas National,Fayetteville,AR,484.85,657.54," 45,953 ",,,,,,,,,,,
102,EUG,Mahlon Sweet Field,Eugene,OR,348.12,472.10," 45,553 ",,,,,,,,,,,
103,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,378.21,512.91," 45,334 ",,,,,,,,,,,
104,GSO,Piedmont Triad International,Greensboro/High Point,NC,371.62,503.98," 44,373 ",,,,,,,,,,,
105,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,165.58,224.56," 40,373 ",,,,,,,,,,,
106,ISP,Long Island MacArthur,Islip,NY,295.18,400.31," 39,682 ",,,,,,,,,,,
107,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,460.21,624.12," 39,310 ",,,,,,,,,,,
108,MHT,Manchester Boston Regional,Manchester,NH,329.87,447.36," 39,250 ",,,,,,,,,,,
109,MDT,Harrisburg International,Harrisburg,PA,398.83,540.88," 39,114 ",,,,,,,,,,,
110,FSD,Joe Foss Field,Sioux Falls,SD,424.40,575.56," 37,951 ",,,,,,,,,,,
111,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,404.37,548.39," 36,064 ",,,,,,,,,,,
112,MAF,Midland International Air and Space Port,Midland/Odessa,TX,327.60,444.28," 35,477 ",,,,,,,,,,,
113,PGD,Punta Gorda Airport,Punta Gorda,FL,111.46,151.16," 34,911 ",,,,,,,,,,,
114,BTV,Burlington International,Burlington,VT,409.80,555.75," 34,302 ",,,,,,,,,,,
115,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,493.67,669.50," 34,165 ",,,,,,,,,,,
116,LEX,Blue Grass,Lexington,KY,389.96,528.84," 33,204 ",,,,,,,,,,,
117,SBA,Santa Barbara Municipal,Santa Barbara,CA,404.51,548.58," 33,057 ",,,,,,,,,,,
118,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,472.89,641.31," 32,418 ",,,,,,,,,,,
119,DAY,James M Cox/Dayton International,Dayton,OH,342.20,464.07," 32,281 ",,,,,,,,,,,
120,ITO,Hilo International,Hilo,HI,188.86,256.13," 31,863 ",,,,,,,,,,,
121,MFE,McAllen International,Mission/McAllen/Edinburg,TX,424.06,575.09," 30,582 ",,,,,,,,,,,
122,SGF,Springfield-Branson National,Springfield,MO,433.33,587.66," 29,988 ",,,,,,,,,,,
123,ILM,Wilmington International,Wilmington,NC,383.76,520.44," 29,838 ",,,,,,,,,,,
124,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,331.46,449.51," 29,672 ",,,,,,,,,,,
125,MFR,Rogue Valley International - Medford,Medford,OR,351.52,476.72," 29,385 ",,,,,,,,,,,
126,FAR,Hector International,Fargo,ND,447.20,606.48," 28,922 ",,,,,,,,,,,
127,HVN,Tweed New Haven,New Haven,CT,368.93,500.33," 28,589 ",,,,,,,,,,,
128,RDM,Roberts Field,Bend/Redmond,OR,321.94,436.60," 28,485 ",,,,,,,,,,,
129,ATW,Appleton International,Appleton,WI,438.71,594.96," 28,471 ",,,,,,,,,,,
130,CAE,Columbia Metropolitan,Columbia,SC,525.56,712.74," 28,304 ",,,,,,,,,,,
131,ACY,Atlantic City International,Atlantic City,NJ,171.84,233.04," 27,914 ",,,,,,,,,,,
132,ECP,Northwest Florida Beaches International,Panama City,FL,369.92,501.67," 27,650 ",,,,,,,,,,,
133,LBB,Lubbock Preston Smith International,Lubbock,TX,331.75,449.91," 26,643 ",,,,,,,,,,,
134,FAI,Fairbanks International,Fairbanks,AK,595.56,807.68," 25,849 ",,,,,,,,,,,
135,CHA,Lovell Field,Chattanooga,TN,404.46,548.52," 25,231 ",,,,,,,,,,,
136,HRL,Valley International,Harlingen/San Benito,TX,305.23,413.94," 25,134 ",,,,,,,,,,,
137,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,371.15,503.34," 24,297 ",,,,,,,,,,,
138,FWA,Fort Wayne International,Fort Wayne,IN,399.42,541.68," 23,986 ",,,,,,,,,,,
139,SBN,South Bend International,South Bend,IN,366.84,497.49," 23,412 ",,,,,,,,,,,
140,STT,Cyril E King,Charlotte Amalie,VI,434.28,588.96," 22,552 ",,,,,,,,,,,
141,MSO,Missoula Montana,Missoula,MT,412.28,559.12," 22,036 ",,,,,,,,,,,
142,TLH,Tallahassee International,Tallahassee,FL,477.89,648.09," 21,803 ",,,,,,,,,,,
143,FNT,Bishop International,Flint,MI,307.67,417.25," 21,759 ",,,,,,,,,,,
144,BLI,Bellingham International,Bellingham,WA,245.81,333.36," 21,095 ",,,,,,,,,,,
145,BIL,Billings Logan International,Billings,MT,391.03,530.30," 21,002 ",,,,,,,,,,,
146,BQN,Rafael Hernandez,Aguadilla,PR,252.09,341.87," 20,914 ",,,,,,,,,,,
147,PIA,General Downing - Peoria International,Peoria,IL,382.49,518.72," 19,868 ",,,,,,,,,,,
148,AMA,Rick Husband Amarillo International,Amarillo,TX,327.66,444.36," 19,558 ",,,,,,,,,,,
149,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,406.98,551.93," 18,900 ",,,,,,,,,,,
150,BGR,Bangor International,Bangor,ME,399.15,541.31," 18,535 ",,,,,,,,,,,
151,FCA,Glacier Park International,Kalispell,MT,451.15,611.83," 18,363 ",,,,,,,,,,,
152,CAK,Akron-Canton Regional,Akron,OH,297.66,403.67," 18,054 ",,,,,,,,,,,
153,GRB,Green Bay Austin Straubel International,Green Bay,WI,449.44,609.51," 17,912 ",,,,,,,,,,,
154,MLI,Quad Cities International,Moline,IL,397.86,539.56," 17,389 ",,,,,,,,,,,
155,CRP,Corpus Christi International,Corpus Christi,TX,413.90,561.32," 17,271 ",,,,,,,,,,,
156,IDA,Idaho Falls Regional,Idaho Falls,ID,430.78,584.21," 17,158 ",,,,,,,,,,,
157,ROA,Roanoke Blacksburg Regional,Roanoke,VA,439.01,595.37," 16,923 ",,,,,,,,,,,
158,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,237.94,322.68," 16,643 ",,,,,,,,,,,
159,EYW,Key West International,Key West,FL,380.74,516.34," 16,593 ",,,,,,,,,,,
160,RAP,Rapid City Regional,Rapid City,SD,443.01,600.79," 16,117 ",,,,,,,,,,,
161,AGS,Augusta Regional at Bush Field,Augusta,GA,425.49,577.03," 16,049 ",,,,,,,,,,,
162,GNV,Gainesville Regional,Gainesville,FL,414.92,562.70," 15,832 ",,,,,,,,,,,
163,SHV,Shreveport Regional,Shreveport,LA,540.53,733.05," 15,683 ",,,,,,,,,,,
164,CHO,Charlottesville Albemarle,Charlottesville,VA,460.07,623.94," 15,468 ",,,,,,,,,,,
165,BIS,Bismarck Municipal,Bismarck/Mandan,ND,493.16,668.81," 15,467 ",,,,,,,,,,,
166,SBP,San Luis County Regional,San Luis Obispo,CA,367.82,498.83," 15,158 ",,,,,,,,,,,
167,TVC,Cherry Capital,Traverse City,MI,535.96,726.85," 14,978 ",,,,,,,,,,,
168,DAB,Daytona Beach International,Daytona Beach,FL,340.46,461.71," 13,817 ",,,,,,,,,,,
169,MOB,Mobile Regional,Mobile,AL,504.40,684.04," 13,542 ",,,,,,,,,,,
170,JNU,Juneau International,Juneau,AK,516.86,700.94," 13,402 ",,,,,,,,,,,
171,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,487.74,661.45," 13,097 ",,,,,,,,,,,
172,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,425.02,576.39," 12,893 ",,,,,,,,,,,
173,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,412.34,559.19," 12,548 ",,,,,,,,,,,
174,JAC,Jackson Hole,Jackson,WY,541.90,734.91," 12,352 ",,,,,,,,,,,
175,GJT,Grand Junction Regional,Grand Junction,CO,410.69,556.97," 11,763 ",,,,,,,,,,,
176,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,327.94,444.74," 11,364 ",,,,,,,,,,,
177,LCK,Rickenbacker International,Columbus,OH,248.00,336.33," 11,282 ",,,,,,,,,,,
178,MLB,Melbourne Orlando International,Melbourne,FL,365.78,496.05," 10,953 ",,,,,,,,,,,
179,MRY,Monterey Regional,Monterey,CA,408.79,554.39," 10,873 ",,,,,,,,,,,
180,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,425.11,576.51," 10,728 ",,,,,,,,,,,
181,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,457.47,620.40," 10,358 ",,,,,,,,,,,
182,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,419.02,568.26," 9,810 ",,,,,,,,,,,
183,EVV,Evansville Regional,Evansville,IN,483.88,656.22," 9,387 ",,,,,,,,,,,
184,RFD,Chicago/Rockford International,Rockford,IL,218.81,296.75," 9,274 ",,,,,,,,,,,
185,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,559.83,759.22," 9,218 ",,,,,,,,,,,
186,LBE,Arnold Palmer Regional,Latrobe,PA,164.40,222.95," 9,092 ",,,,,,,,,,,
187,MTJ,Montrose Regional,Montrose/Delta,CO,511.65,693.88," 9,054 ",,,,,,,,,,,
188,BFL,Meadows Field,Bakersfield,CA,428.23,580.75," 8,923 ",,,,,,,,,,,
189,DRO,Durango La Plata County,Durango,CO,406.92,551.85," 8,918 ",,,,,,,,,,,
190,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,448.26,607.91," 8,869 ",,,,,,,,,,,
191,MOT,Minot International,Minot,ND,595.65,807.80," 8,807 ",,,,,,,,,,,
192,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,335.67,455.22," 8,758 ",,,,,,,,,,,
193,GTF,Great Falls International,Great Falls,MT,429.76,582.82," 8,402 ",,,,,,,,,,,
194,STX,Henry E. Rohlsen,Christiansted,VI,501.98,680.76," 8,289 ",,,,,,,,,,,
195,MGM,Montgomery Regional,Montgomery,AL,473.93,642.73," 8,028 ",,,,,,,,,,,
196,BRO,Brownsville South Padre Island International,Brownsville,TX,493.43,669.17," 7,585 ",,,,,,,,,,,
197,DLH,Duluth International,Duluth,MN,436.78,592.35," 7,502 ",,,,,,,,,,,
198,LRD,Laredo International,Laredo,TX,376.90,511.13," 7,490 ",,,,,,,,,,,
199,PSE,Mercedita,Ponce,PR,235.67,319.60," 7,458 ",,,,,,,,,,,
200,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,392.14,531.81," 7,025 ",,,,,,,,,,,
201,SGU,St George Regional,St. George,UT,166.44,225.71," 6,671 ",,,,,,,,,,,
202,SCE,University Park,State College,PA,476.50,646.21," 6,663 ",,,,,,,,,,,
203,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,259.08,351.36," 6,529 ",,,,,,,,,,,
204,RDD,Redding Regional,Redding,CA,322.28,437.07," 6,359 ",,,,,,,,,,,
205,GRK,Robert Gray AAF,Killeen,TX,512.41,694.91," 6,319 ",,,,,,,,,,,
206,HDN,Yampa Valley,Hayden,CO,432.90,587.09," 6,118 ",,,,,,,,,,,
207,EGE,Eagle County Regional,Eagle,CO,600.00,813.69," 5,888 ",,,,,,,,,,,
208,AEX,Alexandria International,Alexandria,LA,506.66,687.11," 5,783 ",,,,,,,,,,,
209,GFK,Grand Forks International,Grand Forks,ND,466.01,631.98," 5,737 ",,,,,,,,,,,
210,TOL,Eugene F Kranz Toledo Express,Toledo,OH,250.84,340.17," 5,651 ",,,,,,,,,,,
211,SCK,Stockton Metro,Stockton,CA,127.98,173.56," 5,611 ",,,,,,,,,,,
212,PBG,Plattsburgh International,Plattsburgh,NY,243.07,329.64," 5,586 ",,,,,,,,,,,
213,ELM,Elmira/Corning Regional,Elmira/Corning,NY,352.82,478.48," 5,505 ",,,,,,,,,,,
