Average Domestic Airline Itinerary Fares By Origin City for Q1 2011 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
214,BET,Bethel Airport,Bethel,AK,418.98,568.20," 5,312 ",,,,,,,,,,,
215,YUM,Yuma MCAS/Yuma International,Yuma,AZ,445.09,603.61," 5,258 ",,,,,,,,,,,
216,SAF,Santa Fe Municipal,Santa Fe,NM,391.57,531.03," 5,229 ",,,,,,,,,,,
217,GUM,Guam International,Guam,TT,1485.13,2014.08," 5,218 ",,,,,,,,,,,
218,MLU,Monroe Regional,Monroe,LA,488.68,662.73," 5,172 ",,,,,,,,,,,
219,KTN,Ketchikan International,Ketchikan,AK,500.71,679.04," 5,128 ",,,,,,,,,,,
220,LNK,Lincoln Airport,Lincoln,NE,457.49,620.43," 5,025 ",,,,,,,,,,,
221,RST,Rochester International,Rochester,MN,474.48,643.47," 4,946 ",,,,,,,,,,,
222,ACK,Nantucket Memorial,Nantucket,MA,581.38,788.44," 4,855 ",,,,,,,,,,,
223,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,446.83,605.98," 4,846 ",,,,,,,,,,,
224,SPI,Abraham Lincoln Capital,Springfield,IL,354.62,480.92," 4,759 ",,,,,,,,,,,
225,COU,Columbia Regional,Columbia,MO,403.63,547.39," 4,756 ",,,,,,,,,,,
226,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,320.20,434.24," 4,741 ",,,,,,,,,,,
227,LAN,Capital Region International,Lansing,MI,399.48,541.75," 4,701 ",,,,,,,,,,,
228,CWA,Central Wisconsin,Mosinee,WI,403.68,547.45," 4,682 ",,,,,,,,,,,
229,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,453.94,615.62," 4,620 ",,,,,,,,,,,
230,HLN,Helena Regional,Helena,MT,531.68,721.05," 4,615 ",,,,,,,,,,,
231,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,586.83,795.84," 4,485 ",,,,,,,,,,,
232,GRI,Central Nebraska Regional,Grand Island,NE,225.07,305.24," 4,448 ",,,,,,,,,,,
233,MBS,MBS International,Saginaw/Bay City/Midland,MI,476.79,646.60," 4,353 ",,,,,,,,,,,
234,IAG,Niagara Falls International,Niagara Falls,NY,163.27,221.43," 4,309 ",,,,,,,,,,,
235,HHH,Hilton Head Airport,Hilton Head,SC,491.18,666.12," 4,200 ",,,,,,,,,,,
236,FLG,Flagstaff Pulliam,Flagstaff,AZ,414.44,562.04," 4,171 ",,,,,,,,,,,
237,ABI,Abilene Regional,Abilene,TX,477.29,647.29," 4,165 ",,,,,,,,,,,
238,PUW,Pullman Moscow Regional,Pullman,WA,315.15,427.39," 4,162 ",,,,,,,,,,,
239,CSG,Columbus Airport,Columbus,GA,580.65,787.45," 4,148 ",,,,,,,,,,,
240,CPR,Casper/Natrona County International,Casper,WY,448.68,608.49," 4,132 ",,,,,,,,,,,
241,ERI,Erie International/Tom Ridge Field,Erie,PA,392.45,532.22," 4,108 ",,,,,,,,,,,
242,LSE,La Crosse Regional,La Crosse,WI,565.10,766.37," 3,870 ",,,,,,,,,,,
243,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,226.05,306.56," 3,845 ",,,,,,,,,,,
244,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,429.77,582.84," 3,794 ",,,,,,,,,,,
245,CMI,University of Illinois/Willard,Champaign/Urbana,IL,482.11,653.82," 3,728 ",,,,,,,,,,,
246,LCH,Lake Charles Regional,Lake Charles,LA,481.10,652.44," 3,704 ",,,,,,,,,,,
247,SIT,Sitka Rocky Gutierrez,Sitka,AK,467.68,634.25," 3,447 ",,,,,,,,,,,
248,ROW,Roswell Air Center,Roswell,NM,483.51,655.72," 3,386 ",,,,,,,,,,,
249,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,409.10,554.80," 3,367 ",,,,,,,,,,,
250,ADQ,Kodiak Airport,Kodiak,AK,657.86,892.16," 3,364 ",,,,,,,,,,,
251,FSM,Fort Smith Regional,Fort Smith,AR,488.32,662.24," 3,321 ",,,,,,,,,,,
252,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,446.99,606.19," 3,305 ",,,,,,,,,,,
253,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,360.34,488.67," 2,984 ",,,,,,,,,,,
254,ACT,Waco Regional,Waco,TX,482.99,655.01," 2,959 ",,,,,,,,,,,
255,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,990.38,1343.11," 2,869 ",,,,,,,,,,,
256,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,642.72,871.63," 2,835 ",,,,,,,,,,,
257,CLL,Easterwood Field,College Station/Bryan,TX,475.48,644.83," 2,696 ",,,,,,,,,,,
258,LWS,Lewiston Nez Perce County,Lewiston,ID,397.48,539.05," 2,577 ",,,,,,,,,,,
259,TYR,Tyler Pounds Regional,Tyler,TX,467.85,634.48," 2,555 ",,,,,,,,,,,
260,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,495.30,671.71," 2,410 ",,,,,,,,,,,
261,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,642.31,871.07," 2,404 ",,,,,,,,,,,
262,MQT,Marquette Sawyer Regional,Marquette,MI,505.84,686.00," 2,351 ",,,,,,,,,,,
263,VLD,Valdosta Regional,Valdosta,GA,509.30,690.70," 2,319 ",,,,,,,,,,,
264,TXK,Texarkana Regional-Webb Field,Texarkana,AR,562.45,762.77," 2,313 ",,,,,,,,,,,
265,GTR,Golden Triangle Regional,Columbus,MS,548.44,743.77," 2,208 ",,,,,,,,,,,
266,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,383.87,520.59," 2,174 ",,,,,,,,,,,
267,OME,Nome Airport,Nome,AK,560.90,760.67," 2,131 ",,,,,,,,,,,
268,DHN,Dothan Regional,Dothan,AL,745.34,1010.80," 2,019 ",,,,,,,,,,,
269,EAT,Pangborn Memorial,Wenatchee,WA,345.79,468.95," 1,991 ",,,,,,,,,,,
270,ABY,Southwest Georgia Regional,Albany,GA,584.82,793.11," 1,956 ",,,,,,,,,,,
271,OTZ,Ralph Wien Memorial,Kotzebue,AK,529.95,718.69," 1,913 ",,,,,,,,,,,
272,FLO,Florence Regional,Florence,SC,372.43,505.07," 1,888 ",,,,,,,,,,,
273,ALW,Walla Walla Regional,Walla Walla,WA,339.62,460.58," 1,871 ",,,,,,,,,,,
274,PGV,Pitt Greenville,Greenville,NC,394.66,535.23," 1,794 ",,,,,,,,,,,
275,GCK,Garden City Regional,Garden City,KS,584.58,792.78," 1,772 ",,,,,,,,,,,
276,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,619.55,840.20," 1,766 ",,,,,,,,,,,
277,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,447.74,607.21," 1,761 ",,,,,,,,,,,
278,DRT,Del Rio International,Del Rio,TX,567.04,768.99," 1,742 ",,,,,,,,,,,
279,COD,Yellowstone Regional,Cody,WY,318.01,431.28," 1,715 ",,,,,,,,,,,
280,SPN,Francisco C. Ada Saipan International,Saipan,TT,765.35,1037.93," 1,674 ",,,,,,,,,,,
281,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,642.81,871.76," 1,638 ",,,,,,,,,,,
282,BJI,Bemidji Regional,Bemidji,MN,572.20,775.99," 1,580 ",,,,,,,,,,,
283,GGG,East Texas Regional,Longview,TX,414.34,561.92," 1,544 ",,,,,,,,,,,
284,ABR,Aberdeen Regional,Aberdeen,SD,607.84,824.32," 1,504 ",,,,,,,,,,,
285,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,496.60,673.47," 1,491 ",,,,,,,,,,,
286,BQK,Brunswick Golden Isles,Brunswick,GA,421.41,571.51," 1,440 ",,,,,,,,,,,
287,CIU,Chippewa County International,Sault Ste. Marie,MI,599.07,812.44," 1,430 ",,,,,,,,,,,
288,ART,Watertown International,Watertown,NY,560.53,760.17," 1,415 ",,,,,,,,,,,
289,DLG,Dillingham Airport,Dillingham,AK,1086.58,1473.58," 1,397 ",,,,,,,,,,,
290,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,569.70,772.61," 1,382 ",,,,,,,,,,,
291,GCC,Northeast Wyoming Regional,Gillette,WY,362.26,491.29," 1,379 ",,,,,,,,,,,
292,BRD,Brainerd Lakes Regional,Brainerd,MN,509.12,690.45," 1,324 ",,,,,,,,,,,
293,SHR,Sheridan County,Sheridan,WY,624.00,846.24," 1,300 ",,,,,,,,,,,
294,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,580.91,787.81," 1,287 ",,,,,,,,,,,
295,RHI,Rhinelander/Oneida County,Rhinelander,WI,500.42,678.65," 1,281 ",,,,,,,,,,,
296,PPG,Pago Pago International,Pago Pago,TT,997.78,1353.16," 1,272 ",,,,,,,,,,,
297,ESC,Delta County,Escanaba,MI,478.49,648.90," 1,268 ",,,,,,,,,,,
298,SCC,Deadhorse Airport,Deadhorse,AK,495.15,671.50," 1,246 ",,,,,,,,,,,
299,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,450.91,611.51," 1,181 ",,,,,,,,,,,
300,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,164.33,222.86," 1,149 ",,,,,,,,,,,
301,EAR,Kearney Regional,Kearney,NE,598.46,811.61," 1,142 ",,,,,,,,,,,
302,IMT,Ford,Iron Mountain/Kingsfd,MI,454.22,615.99," 1,141 ",,,,,,,,,,,
303,CMX,Houghton County Memorial,Hancock/Houghton,MI,321.49,436.00," 1,056 ",,,,,,,,,,,
304,BTM,Bert Mooney,Butte,MT,545.58,739.90," 1,024 ",,,,,,,,,,,
305,AKN,King Salmon Airport,King Salmon,AK,980.11,1329.19, 980 ,,,,,,,,,,,
306,LAR,Laramie Regional,Laramie,WY,508.37,689.43, 969 ,,,,,,,,,,,
307,PSG,Petersburg James A Johnson,Petersburg,AK,460.85,624.98, 963 ,,,,,,,,,,,
308,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,536.05,726.97, 942 ,,,,,,,,,,,
309,PQI,Presque Isle International,Presque Isle/Houlton,ME,636.93,863.78, 941 ,,,,,,,,,,,
310,EAU,Chippewa Valley Regional,Eau Claire,WI,278.42,377.59, 917 ,,,,,,,,,,,
311,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,394.46,534.96, 893 ,,,,,,,,,,,
312,HIB,Range Regional,Hibbing,MN,494.50,670.62, 859 ,,,,,,,,,,,
313,RKS,Southwest Wyoming Regional,Rock Springs,WY,336.33,456.11, 850 ,,,,,,,,,,,
314,DBQ,Dubuque Regional,Dubuque,IA,439.50,596.03, 847 ,,,,,,,,,,,
315,JLN,Joplin Regional,Joplin,MO,381.65,517.58, 830 ,,,,,,,,,,,
316,ALO,Waterloo Regional,Waterloo,IA,558.40,757.28, 829 ,,,,,,,,,,,
317,OWB,Owensboro Daviess County Regional,Owensboro,KY,135.01,183.10, 827 ,,,,,,,,,,,
318,CDV,Merle K Mudhole Smith,Cordova,AK,385.12,522.29, 796 ,,,,,,,,,,,
319,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,138.99,188.49, 788 ,,,,,,,,,,,
320,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,423.98,574.99, 779 ,,,,,,,,,,,
321,APN,Alpena County Regional,Alpena,MI,491.78,666.93, 773 ,,,,,,,,,,,
322,CDC,Cedar City Regional,Cedar City,UT,155.06,210.29, 757 ,,,,,,,,,,,
323,RIW,Central Wyoming Regional,Riverton/Lander,WY,594.71,806.52, 727 ,,,,,,,,,,,
324,PIH,Pocatello Regional,Pocatello,ID,225.14,305.33, 719 ,,,,,,,,,,,
325,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,549.16,744.75, 685 ,,,,,,,,,,,
326,MEI,Key Field,Meridian,MS,626.49,849.62, 680 ,,,,,,,,,,,
327,CNY,Canyonlands Regional,Moab,UT,483.33,655.48, 677 ,,,,,,,,,,,
328,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,313.67,425.39, 655 ,,,,,,,,,,,
329,PAH,Barkley Regional,Paducah,KY,333.91,452.83, 606 ,,,,,,,,,,,
330,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,532.18,721.72, 602 ,,,,,,,,,,,
331,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,537.13,728.43, 600 ,,,,,,,,,,,
332,WRG,Wrangell Airport,Wrangell,AK,448.53,608.28, 599 ,,,,,,,,,,,
333,PIR,Pierre Regional,Pierre,SD,574.29,778.83, 581 ,,,,,,,,,,,
334,EKO,Elko Regional,Elko,NV,156.28,211.94, 558 ,,,,,,,,,,,
335,MKG,Muskegon County,Muskegon,MI,301.60,409.01, 535 ,,,,,,,,,,,
336,HYA,Cape Cod Gateway,Hyannis,MA,556.00,754.03, 533 ,,,,,,,,,,,
337,VEL,Vernal Regional,Vernal,UT,665.38,902.36, 527 ,,,,,,,,,,,
338,JMS,Jamestown Regional,Jamestown,ND,516.89,700.98, 504 ,,,,,,,,,,,
339,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,508.03,688.97, 493 ,,,,,,,,,,,
340,INL,Falls International Einarson Field,International Falls,MN,570.05,773.08, 480 ,,,,,,,,,,,
341,PUB,Pueblo Memorial,Pueblo,CO,179.63,243.61, 465 ,,,,,,,,,,,
342,HYS,Hays Regional,Hays,KS,586.38,795.23, 448 ,,,,,,,,,,,
343,VCT,Victoria Regional,Victoria,TX,621.08,842.29, 424 ,,,,,,,,,,,
344,SHD,Shenandoah Valley Regional,Staunton,VA,478.27,648.62, 419 ,,,,,,,,,,,
345,LBL,Liberal Mid-America Regional,Liberal,KS,607.88,824.38, 356 ,,,,,,,,,,,
346,OGS,Ogdensburg International,Ogdensburg,NY,441.37,598.57, 347 ,,,,,,,,,,,
347,ATY,Watertown Regional,Watertown,SD,516.42,700.35, 336 ,,,,,,,,,,,
348,YAK,Yakutat Airport,Yakutat,AK,363.42,492.86, 326 ,,,,,,,,,,,
349,CGI,Cape Girardeau Regional,Cape Girardeau,MO,386.12,523.64, 310 ,,,,,,,,,,,
350,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,574.49,779.10, 309 ,,,,,,,,,,,
351,DDC,Dodge City Regional,Dodge City,KS,484.50,657.06, 308 ,,,,,,,,,,,
352,BKG,Branson Airport,Branson,MO,282.03,382.48, 303 ,,,,,,,,,,,
353,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,453.95,615.62, 288 ,,,,,,,,,,,
354,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,489.30,663.56, 283 ,,,,,,,,,,,
355,DVL,Devils Lake Regional,Devils Lake,ND,595.72,807.89, 266 ,,,,,,,,,,,
356,LWB,Greenbrier Valley,Lewisburg,WV,292.96,397.30, 242 ,,,,,,,,,,,
357,MCW,Mason City Municipal,Mason City,IA,464.94,630.53, 234 ,,,,,,,,,,,
357,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,490.88,665.71, 234 ,,,,,,,,,,,
359,DUT,Unalaska Airport,Unalaska,AK,924.75,1254.11, 232 ,,,,,,,,,,,
360,CVN,Clovis Regional,Clovis,NM,735.25,997.12, 228 ,,,,,,,,,,,
361,IPL,Imperial County,El Centro,CA,289.81,393.02, 221 ,,,,,,,,,,,
362,LEB,Lebanon Municipal,Lebanon-Hanover,NH,547.57,742.60, 192 ,,,,,,,,,,,
363,BKW,Raleigh County Memorial,Beckley,WV,394.60,535.14, 190 ,,,,,,,,,,,
364,AUG,Augusta State,Augusta/Waterville,ME,563.67,764.42, 187 ,,,,,,,,,,,
365,MBL,Manistee County-Blacker,Manistee/Ludington,MI,553.75,750.97, 185 ,,,,,,,,,,,
366,TEX,Telluride Regional,Telluride,CO,537.26,728.61, 171 ,,,,,,,,,,,
367,RUT,Rutland - Southern Vermont Regional,Rutland,VT,457.92,621.01, 155 ,,,,,,,,,,,
368,UIN,Quincy Regional-Baldwin Field,Quincy,IL,461.43,625.78, 146 ,,,,,,,,,,,
369,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,513.28,696.09, 140 ,,,,,,,,,,,
370,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,565.95,767.52, 132 ,,,,,,,,,,,
371,ENA,Kenai Municipal,Kenai,AK,762.13,1033.58, 124 ,,,,,,,,,,,
372,BRL,Southeast Iowa Regional,Burlington,IA,274.00,371.59, 120 ,,,,,,,,,,,
373,MSL,Northwest Alabama Regional,Muscle Shoals,AL,447.30,606.61, 119 ,,,,,,,,,,,
374,TUP,Tupelo Regional,Tupelo,MS,546.33,740.91, 112 ,,,,,,,,,,,
375,IWD,Gogebic-Iron County,Ironwood,MI,431.00,584.51, 109 ,,,,,,,,,,,
376,CEZ,Cortez Municipal,Cortez,CO,520.85,706.35, 105 ,,,,,,,,,,,
377,IRK,Kirksville Regional,Kirksville,MO,403.88,547.73, 104 ,,,,,,,,,,,
378,PVC,Provincetown Municipal,Provincetown,MA,446.25,605.19, 103 ,,,,,,,,,,,
379,RKD,Knox County Regional,Rockland,ME,399.88,542.31, 102 ,,,,,,,,,,,
380,AIA,Alliance Municipal,Alliance,NE,522.20,708.19, 90 ,,,,,,,,,,,
381,PGA,Page Municipal,Page,AZ,647.00,877.44, 89 ,,,,,,,,,,,
382,AOO,Altoona-Blair County,Altoona,PA,481.35,652.78, 87 ,,,,,,,,,,,
383,DUJ,DuBois Regional,DuBois,PA,464.35,629.74, 72 ,,,,,,,,,,,
383,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,412.40,559.28, 72 ,,,,,,,,,,,
385,GLH,Greenville Mid Delta,Greenville,MS,526.45,713.95, 70 ,,,,,,,,,,,
386,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,552.37,749.10, 69 ,,,,,,,,,,,
386,VQS,Antonio Rivera Rodriguez,Vieques,PR,696.00,943.89, 69 ,,,,,,,,,,,
388,ADK,Adak,Adak Island,AK,978.89,1327.53, 66 ,,,,,,,,,,,
389,HOM,Homer Airport,Homer,AK,746.36,1012.19, 65 ,,,,,,,,,,,
390,TVF,Thief River Falls Regional,Thief River Falls,MN,581.69,788.87, 60 ,,,,,,,,,,,
391,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,596.56,809.03, 58 ,,,,,,,,,,,
392,MSS,Massena International-Richards Field,Massena,NY,538.04,729.67, 56 ,,,,,,,,,,,
393,FOD,Fort Dodge Regional,Fort Dodge,IA,428.65,581.32, 54 ,,,,,,,,,,,
394,SOW,Show Low Regional,Show Low,AZ,443.17,601.01, 46 ,,,,,,,,,,,
395,SDY,Sidney Richland Regional,Sidney,MT,708.73,961.16, 45 ,,,,,,,,,,,
396,CNM,Cavern City Air Terminal,Carlsbad,NM,501.50,680.11, 43 ,,,,,,,,,,,
397,CDR,Chadron Municipal,Chadron,NE,463.29,628.30, 34 ,,,,,,,,,,,
397,MCK,McCook Ben Nelson Regional,McCook,NE,642.18,870.90, 34 ,,,,,,,,,,,
399,BFD,Bradford Regional,Bradford,PA,440.36,597.20, 32 ,,,,,,,,,,,
400,LNS,Lancaster Airport,Lancaster,PA,383.71,520.37, 29 ,,,,,,,,,,,
401,GDV,Dawson Community,Glendive,MT,544.00,737.75, 26 ,,,,,,,,,,,
402,MKK,Molokai,Hoolehua,HI,519.40,704.39, 20 ,,,,,,,,,,,
403,HVR,Havre City-County,Havre,MT,478.00,648.25, 16 ,,,,,,,,,,,
404,MKL,McKellar-Sipes Regional,Jackson,TN,659.25,894.05, 14 ,,,,,,,,,,,
405,VDZ,Valdez Pioneer Field,Valdez,AK,687.17,931.91, 13 ,,,,,,,,,,,
406,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,1397.50,1895.24, 11 ,,,,,,,,,,,
407,LNY,Lanai Airport,Lanai,HI,573.57,777.86, 7 ,,,,,,,,,,,
407,CDB,Cold Bay Airport,Cold Bay,AK,872.80,1183.66, 7 ,,,,,,,,,,,
409,JHM,Kapalua Airport,Kapalua,HI,632.75,858.11, 6 ,,,,,,,,,,,
410,MCN,Middle Georgia Regional,Macon,GA,744.33,1009.44, 4 ,,,,,,,,,,,
410,SDP,Sand Point,Sandpoint,AK,874.25,1185.62, 4 ,,,,,,,,,,,
412,SNP,St. Paul Island,St. Paul,AK,965.21,1308.98, 3 ,,,,,,,,,,,
413,ANI,Aniak Airport,Aniak,AK,917.00,1243.60, 1 ,,,,,,,,,,,
414,AHN,Athens/Ben Epps,Athens,GA,644.00,873.37, -   ,,,,,,,,,,,
414,ALM,Alamogordo White Sands Regional,Alamogordo,NM,527.25,715.04, -   ,,,,,,,,,,,
414,CEC,Jack McNamara Field,Crescent City,CA,263.09,356.79, -   ,,,,,,,,,,,
414,CIC,Chico Regional,Chico,CA,285.55,387.25, -   ,,,,,,,,,,,
414,CLD,McClellan-Palomar,Carlsbad,CA,265.18,359.62, -   ,,,,,,,,,,,
414,CYF,Chefornak Airport,Chefornak,AK,946.00,1282.93, -   ,,,,,,,,,,,
414,FKL,Venango Regional,Franklin/Oil City,PA,550.52,746.60, -   ,,,,,,,,,,,
414,FMN,Four Corners Regional,Farmington,NM,588.28,797.81, -   ,,,,,,,,,,,
414,GBD,Great Bend Municipal,Great Bend,KS,675.00,915.41, -   ,,,,,,,,,,,
414,HON,Huron Regional,Huron,SD,627.55,851.05, -   ,,,,,,,,,,,
414,IFP,Laughlin/Bullhead International,Bullhead City,AZ,169.69,230.13, -   ,,,,,,,,,,,
414,IGM,Kingman Airport,Kingman,AZ,348.00,471.94, -   ,,,,,,,,,,,
414,IPT,Williamsport Regional,Williamsport,PA,471.64,639.62, -   ,,,,,,,,,,,
414,ISN,Sloulin Field International,Williston,ND,627.01,850.32, -   ,,,,,,,,,,,
414,IYK,Inyokern Airport,Inyokern,CA,1082.72,1468.34, -   ,,,,,,,,,,,
414,JHW,Chautauqua County/Jamestown,Jamestown,NY,463.21,628.19, -   ,,,,,,,,,,,
414,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,302.75,410.58, -   ,,,,,,,,,,,
414,MCG,McGrath Airport,McGrath,AK,1301.50,1765.04, -   ,,,,,,,,,,,
414,MLS,Frank Wiley Field,Miles City,MT,510.17,691.87, -   ,,,,,,,,,,,
414,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,198.16,268.74, -   ,,,,,,,,,,,
414,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,310.83,421.54, -   ,,,,,,,,,,,
414,SVC,Grant County,Silver City/Hurley,NM,562.00,762.16, -   ,,,,,,,,,,,
414,UTM,Tunica Municipal,Tunica,MS,245.55,333.00, -   ,,,,,,,,,,,
414,VIS,Visalia Municipal,Visalia,CA,426.00,577.72, -   ,,,,,,,,,,,
414,WRL,Worland Municipal,Worland,WY,555.74,753.67, -   ,,,,,,,,,,,
414,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,137.03,185.83, -   ,,,,,,,,,,,
National Average,,,,,355.72,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
